Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away
SC0,2025-08-02,15:00:00,Kilmarnock,Livingston,2.0,2.0,D,2.0,0.0,H,2.0,3.47,3.55,2.05,3.65,3.76,1512.8,1361.5,151.3,2874.3,0.0527,0,3,9,4,7,0.3333,0.6,0.4444,0.4667,-1,2,-3,1,-4,30,30,0,0,0,0,0,0,0,0,1,1,4,5,1,0,0.6,10,2.0,1.4,0.6,0.1,0.8,2.9,1.9,1.0699,0.0592,0.025,0.0592,0.3141,12.8,12.3,7.8,14.6,0.5,-6.8,1.7,-0.6,0,1,0
SC0,2025-08-02,17:30:00,Motherwell,Rangers,1.0,1.0,D,0.0,1.0,A,6.8,5.03,1.38,7.5,5.4,1.44,1477.9,1787.0,-309.2,3264.9,0.0947,1,4,10,7,9,0.4444,0.6667,0.7778,0.6,-3,1,-2,5,-7,30,30,0,0,0,0,0,0,0,0,1,1,2,7,1,-10,0.0,10,1.6,1.8,1.6,1.8,2.5,1.9,-0.2,1.0705,0.1029,0.1029,0.0435,0.0642,11.8,14.0,16.9,9.5,-2.2,7.4,-3.0,0.6,0,1,0
SC0,2025-08-03,16:30:00,Celtic,St Mirren,1.0,0.0,H,0.0,0.0,D,1.16,7.16,14.4,1.18,7.5,17.0,1888.2,1551.2,337.0,3439.4,0.098,1,7,11,5,9,0.7778,0.7333,0.5556,0.6,2,2,3,1,2,30,30,0,0,0,0,0,0,0,0,1,1,8,0,2,21,0.6666666666666666,10,2.5,3.2,0.6,1.7,1.5,1.3,0.8,1.0712,0.1806,0.0172,0.1806,0.1076,17.6,9.1,12.2,10.7,8.5,1.5,3.0,-2.0,1,0,0
SC0,2025-08-03,15:00:00,Dundee,Hibernian,1.0,2.0,A,1.0,2.0,A,3.92,3.69,1.83,4.2,3.82,1.91,1462.2,1623.2,-161.0,3085.5,0.0522,0,4,7,2,5,0.4444,0.4667,0.2222,0.3333,2,2,1,-1,2,30,30,0,0,0,0,0,0,0,0,1,1,2,4,4,-2,0.4,10,0.7,1.4,2.2,1.4,1.3,1.1,-0.7,1.0726,0.0714,0.0714,0.0437,0.1341,11.7,15.4,12.2,12.0,-3.7,0.2,0.5,0.0,0,0,1
SC0,2025-08-03,14:00:00,Falkirk,Dundee United,2.0,2.0,D,0.0,1.0,A,1.88,3.65,3.8,1.95,3.85,4.09,1430.4,1492.5,-62.1,2922.8,0.0212,0,3,3,3,3,0.3333,0.2,0.3333,0.2,0,0,3,3,0,30,30,0,0,0,0,0,0,0,0,1,1,2,6,2,-6,0.4,10,0.9,0.8,1.2,1.3,0.9,1.5,-0.4,1.069,0.0763,0.0372,0.0763,0.0138,8.2,7.3,11.2,16.6,0.9,-5.4,1.5,-0.1,0,1,0
SC0,2025-08-04,20:00:00,Hearts,Aberdeen,2.0,0.0,H,1.0,0.0,H,2.08,3.5,3.3,2.15,3.6,3.5,1604.1,1506.5,97.6,3110.6,0.0314,0,9,12,0,3,1.0,0.8,0.0,0.2,9,9,6,-3,9,30,30,0,0,0,0,0,0,0,0,1,1,4,4,2,3,0.8,10,1.8,1.5,1.1,0.7,0.4,1.6,1.1,1.0695,0.0606,0.0337,0.0606,0.2746,11.9,9.8,13.6,13.9,2.1,-0.3,-1.9,-0.3,1,0,0
SC0,2025-08-09,17:45:00,Rangers,Dundee,1.0,1.0,D,0.0,0.0,D,1.14,7.77,15.53,1.17,8.5,18.0,1781.1,1454.7,326.3,3235.8,0.1009,1,5,9,4,4,0.5556,0.6,0.4444,0.2667,1,5,1,4,-3,7,6,1,0,1,1,0,0,0,0,1,2,8,0,2,17,1.0,10,1.9,2.2,0.9,1.5,1.5,2.1,0.4,1.0703,0.159,0.0263,0.159,0.0877,16.2,10.6,10.5,15.9,5.6,-5.4,1.2,0.0,0,1,0
SC0,2025-08-09,15:00:00,Livingston,Falkirk,3.0,1.0,H,2.0,0.0,H,2.61,3.22,2.64,2.75,3.4,2.71,1367.1,1430.1,-63.0,2797.2,0.0225,0,2,5,3,4,0.2222,0.3333,0.3333,0.2667,-1,1,-1,2,-3,7,6,1,0,1,1,0,0,0,0,1,2,0,3,1,-4,0.0,4,1.2,1.1,1.6,1.0,0.8,1.4,0.2,1.0725,0.0559,0.0536,0.0265,0.1529,8.5,14.4,9.1,7.6,-5.9,1.5,-2.8,0.5,1,0,0
SC0,2025-08-09,15:00:00,St Mirren,Motherwell,0.0,0.0,D,0.0,0.0,D,1.97,3.47,3.6,2.0,3.65,3.8,1549.5,1483.8,65.7,3033.3,0.0217,0,2,8,5,8,0.2222,0.5333,0.5556,0.5333,-3,0,-4,2,-6,6,7,-1,0,1,1,0,0,0,0,1,2,2,5,3,-4,0.25,10,1.2,1.6,1.6,0.8,0.8,1.8,0.4,1.0736,0.0556,0.0152,0.0556,0.2131,11.2,10.3,12.9,13.3,0.9,-0.4,1.5,0.1,0,1,0
SC0,2025-08-10,12:30:00,Aberdeen,Celtic,0.0,2.0,A,0.0,1.0,A,6.49,4.94,1.4,7.0,5.2,1.44,1498.7,1890.0,-391.3,3388.7,0.1155,1,0,0,7,11,0.0,0.0,0.7778,0.7333,-7,-11,0,3,-3,6,7,-1,0,1,1,0,0,0,0,1,2,0,8,2,-25,0.0,10,1.2,1.3,1.8,1.7,2.7,1.5,-0.5,1.0708,0.0786,0.0786,0.0286,-0.0079,12.7,14.1,17.2,8.1,-1.4,9.1,-2.1,1.3,0,0,1
