Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away
D2,2025-08-01,19:30:00,Schalke 04,Hertha,2.0,1.0,H,2.0,0.0,H,2.83,3.39,2.33,2.95,3.55,2.45,1484.6,1556.1,-71.4,3040.7,0.0235,0,0,1,4,8,0.0,0.0667,0.4444,0.5333,-4,-7,-1,0,-1,30,30,0,0,0,0,0,0,0,0,1,1,1,2,1,-3,0.0,4,1.4,1.5,1.7,1.3,1.3,1.6,0.1,1.0775,0.0515,0.0424,0.0515,0.17,11.7,14.5,12.9,12.7,-2.8,0.2,0.2,0.4,1,0,0
D2,2025-08-02,12:00:00,Paderborn,Holstein Kiel,2.0,1.0,H,1.0,0.0,H,2.14,3.69,2.91,2.22,3.95,3.14,1592.7,1654.6,-61.9,3247.3,0.0191,0,6,10,7,10,0.6667,0.6667,0.7778,0.6667,-1,0,2,4,-2,30,30,0,0,0,0,0,0,0,0,1,1,3,4,3,0,0.2,10,1.3,1.7,1.5,2.3,1.9,0.6,-1.0,1.0819,0.079,0.0374,0.079,0.0798,17.1,10.4,13.0,14.5,6.7,-1.5,0.3,-0.3,1,0,0
D2,2025-08-02,12:00:00,Elversberg,Nurnberg,1.0,0.0,H,0.0,0.0,D,2.06,3.71,3.08,2.17,3.9,3.3,1617.4,1519.0,98.3,3136.4,0.0314,0,9,11,3,4,1.0,0.7333,0.3333,0.2667,6,7,7,2,5,30,30,0,0,0,0,0,0,0,0,1,1,2,2,0,-1,0.5,4,1.7,2.3,1.4,1.4,1.8,1.8,0.3,1.0797,0.0714,0.0534,0.0714,0.2753,15.8,10.1,9.2,17.0,5.7,-7.8,1.2,-1.9,1,0,0
D2,2025-08-02,12:00:00,Karlsruhe,Preußen Münster,3.0,2.0,H,2.0,1.0,H,1.87,3.79,3.57,1.93,4.16,3.8,1585.1,1523.7,61.4,3108.7,0.0197,0,5,11,7,8,0.5556,0.7333,0.7778,0.5333,-2,3,-1,6,-7,30,30,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.5,1,2.0,1.7,1.0,0.889,1.333,1.444,1.111,1.0787,0.0976,0.0321,0.0644,0.1848,12.6,15.8,13.7,11.8,-3.2,1.9,-1.0,-0.8,1,0,0
D2,2025-08-02,19:30:00,Bielefeld,Fortuna Dusseldorf,5.0,1.0,H,1.0,1.0,D,2.23,3.58,2.83,2.33,3.8,2.95,1516.9,1606.2,-89.3,3123.1,0.0286,0,4,5,4,6,0.4444,0.3333,0.4444,0.4,0,-1,3,2,1,30,30,0,0,0,0,0,0,0,0,1,1,2,6,2,-11,0.4,10,1.0,1.5,1.6,1.1,1.5,2.0,-0.1,1.0811,0.0615,0.0448,0.0424,0.0575,14.5,14.8,11.2,15.6,-0.3,-4.4,1.2,-0.6,1,0,0
D2,2025-08-02,12:00:00,Darmstadt,Bochum,4.0,1.0,H,2.0,1.0,H,2.17,3.54,2.96,2.27,3.7,3.11,1554.0,1631.8,-77.8,3185.8,0.0244,0,3,7,7,10,0.3333,0.4667,0.7778,0.6667,-4,-3,-1,4,-5,30,30,0,0,0,0,0,0,0,0,1,1,2,4,4,0,0.4,10,1.9,1.7,1.1,1.7,1.5,1.3,0.2,1.0812,0.0507,0.0461,0.0507,0.0626,15.1,12.2,11.2,11.8,2.9,-0.6,0.0,0.8,1,0,0
D2,2025-08-03,12:30:00,Greuther Furth,Dresden,3.0,2.0,H,2.0,1.0,H,2.17,3.63,2.89,2.27,3.8,3.11,1489.1,1410.6,78.5,2899.7,0.0271,0,4,4,2,4,0.4444,0.2667,0.2222,0.2667,2,0,4,0,4,30,30,0,0,0,0,0,0,0,0,1,1,5,1,4,8,0.8,10,1.8,1.8,1.4,0.8,0.9,1.5,1.0,1.0823,0.0761,0.0461,0.0761,0.2758,11.7,12.3,11.6,14.4,-0.6,-2.8,-0.8,-0.3,1,0,0
D2,2025-08-03,12:30:00,Hannover,Kaiserslautern,1.0,0.0,H,0.0,0.0,D,1.9,3.72,3.49,1.98,3.95,3.67,1570.3,1543.3,27.1,3113.6,0.0087,0,5,8,4,7,0.5556,0.5333,0.4444,0.4667,1,1,2,1,1,30,30,0,0,0,0,0,0,0,0,1,1,3,3,2,2,0.5,8,1.3,1.1,1.1,1.0,1.4,2.5,0.3,1.0817,0.0618,0.0421,0.0516,0.1496,13.7,14.6,15.3,12.8,-0.9,2.5,0.2,0.7,1,0,0
D2,2025-08-03,12:30:00,Magdeburg,Braunschweig,0.0,1.0,A,0.0,0.0,D,1.8,3.66,3.99,1.85,3.9,4.5,1555.8,1455.8,100.0,3011.6,0.0332,0,3,7,1,5,0.3333,0.4667,0.1111,0.3333,2,2,-1,-3,2,30,30,0,0,0,0,0,0,0,0,1,1,3,2,1,1,0.3333333333333333,6,1.7,2.1,1.7,1.0,1.0,1.8,0.7,1.0794,0.1278,0.0278,0.1278,0.2122,12.6,13.1,12.1,14.1,-0.5,-2.0,0.6,0.0,0,0,1
D2,2025-08-08,17:30:00,Nurnberg,Darmstadt,0.0,1.0,A,0.0,0.0,D,2.77,3.62,2.24,3.0,3.8,2.3,1513.2,1572.3,-59.2,3085.5,0.0192,0,3,4,6,7,0.3333,0.2667,0.6667,0.4667,-3,-3,2,5,-3,6,6,0,0,1,1,0,0,0,0,1,2,3,5,2,-3,0.4,10,1.5,1.4,1.4,0.3,0.9,1.8,1.2,1.0837,0.083,0.083,0.0268,0.1825,8.9,16.0,14.7,12.5,-7.1,2.2,-2.1,1.2,0,0,1
