Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away
E2,2025-08-01,20:00:00,Luton,AFC Wimbledon,1.0,0.0,H,0.0,0.0,D,1.51,4.38,5.74,1.55,4.7,6.65,1629.1,1351.0,278.1,2980.1,0.0933,1,4,7,2,3,0.4444,0.4667,0.2222,0.2,2,4,1,1,0,30,30,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0.0,2,2.2,2.6,1.0,0.3,0.7,2.0,1.9,1.0648,0.1585,0.0265,0.1585,0.2592,15.8,7.1,9.6,13.0,8.7,-3.4,2.0,-0.4,1,0,0
E2,2025-08-02,15:00:00,Wigan,Northampton,3.0,1.0,H,2.0,0.0,H,2.13,3.19,3.5,2.18,3.35,3.75,1487.3,1431.3,56.0,2918.5,0.0192,0,3,9,4,5,0.3333,0.6,0.4444,0.3333,-1,4,-3,3,-6,30,30,0,0,0,0,0,0,0,0,1,1,7,1,2,8,0.8333333333333334,10,1.3,0.8,0.8,1.5,1.2,1.1,-0.2,1.0687,0.0714,0.0235,0.0714,0.2345,8.8,10.0,10.9,11.1,-1.2,-0.2,0.5,0.6,1,0,0
E2,2025-08-02,15:00:00,Rotherham,Port Vale,2.0,1.0,H,2.0,0.0,H,2.2,3.53,3.03,2.25,3.69,3.1,1498.2,1337.5,160.8,2835.7,0.0567,0,4,5,1,1,0.4444,0.3333,0.1111,0.0667,3,4,3,1,2,30,30,0,0,0,0,0,0,0,0,1,1,4,3,1,-2,0.5,8,1.4,1.4,1.7,0.5,0.3,1.8,0.9,1.0679,0.0453,0.0227,0.0231,0.3649,11.2,16.0,11.6,12.4,-4.8,-0.8,-0.2,-0.2,1,0,0
E2,2025-08-02,15:00:00,Plymouth,Barnsley,1.0,3.0,A,0.0,2.0,A,2.22,3.66,2.88,2.31,3.75,3.0,1653.9,1473.3,180.6,3127.2,0.0577,0,9,15,4,7,1.0,1.0,0.4444,0.4667,5,8,3,1,2,30,30,0,0,0,0,0,0,0,0,1,1,2,3,2,-4,0.6666666666666666,7,2.5,1.9,0.7,0.7,1.5,2.3,1.8,1.0709,0.0417,0.0405,0.0417,0.3882,13.9,7.9,13.7,12.2,6.0,1.5,1.8,-0.8,0,0,1
E2,2025-08-02,15:00:00,Lincoln,Reading,2.0,0.0,H,1.0,0.0,H,1.92,3.61,3.7,1.96,3.7,3.97,1517.7,1538.8,-21.1,3056.5,0.0069,0,3,7,6,7,0.3333,0.4667,0.6667,0.4667,-3,0,-1,5,-6,30,30,0,0,0,0,0,0,0,0,1,1,2,0,2,3,0.5,4,1.5,1.6,1.0,1.5,1.5,1.2,0.0,1.0681,0.073,0.0208,0.073,0.0822,12.0,11.1,10.5,14.3,0.9,-3.8,0.4,0.3,1,0,0
E2,2025-08-02,15:00:00,Huddersfield,Leyton Orient,3.0,0.0,H,1.0,0.0,H,1.96,3.67,3.51,2.0,3.9,3.7,1473.7,1592.5,-118.8,3066.2,0.0387,0,0,0,9,15,0.0,0.0,1.0,1.0,-9,-15,0,3,-3,30,30,0,0,0,0,0,0,0,0,1,1,5,2,3,7,0.2,10,0.7,0.9,1.3,2.1,2.4,1.4,-1.4,1.0676,0.0627,0.0204,0.0541,-0.0477,11.5,12.5,11.8,12.2,-1.0,-0.4,0.6,0.2,1,0,0
E2,2025-08-02,15:00:00,Doncaster,Exeter,1.0,0.0,H,0.0,0.0,D,1.85,3.57,4.05,1.91,3.8,4.29,1366.6,1428.1,-61.5,2794.7,0.022,0,5,8,3,7,0.5556,0.5333,0.3333,0.4667,2,1,2,-1,3,30,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0,0.9,0.9,1.6,1.2,0.8,1.6,-0.3,1.0676,0.0644,0.0324,0.0593,0.0059,12.2,14.2,8.9,11.3,-2.0,-2.4,0.0,-1.2,1,0,0
E2,2025-08-02,12:30:00,Cardiff,Peterboro,2.0,1.0,H,0.0,1.0,A,1.57,4.26,5.1,1.6,4.4,5.5,1631.6,1444.2,187.4,3075.7,0.0609,0,4,8,1,3,0.4444,0.5333,0.1111,0.2,3,5,0,-1,1,30,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.5,3,2.3,1.9,0.6,1.2,1.3,1.6,1.1,1.0678,0.0784,0.0191,0.0784,0.2183,12.45,10.55,10.2,17.8,1.9,-7.6,2.83,0.1,1,0,0
E2,2025-08-02,15:00:00,Burton,Mansfield,2.0,1.0,H,1.0,0.0,H,2.47,3.44,2.68,2.55,3.55,2.8,1426.6,1422.8,3.9,2849.4,0.0014,0,4,5,6,7,0.4444,0.3333,0.6667,0.4667,-2,-2,3,5,-2,30,30,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0.0,2,1.8,1.9,1.3,0.7,1.2,2.2,1.1,1.0687,0.0448,0.0324,0.0448,0.2259,9.9,11.2,12.4,11.3,-1.3,1.1,0.5,-0.1,1,0,0
E2,2025-08-02,15:00:00,Bradford,Wycombe,2.0,1.0,H,2.0,0.0,H,2.46,3.28,2.79,2.5,3.4,2.88,1382.7,1569.6,-187.0,2952.3,0.0633,0,5,5,0,6,0.5556,0.3333,0.0,0.4,5,-1,5,-6,11,30,30,0,0,0,0,0,0,0,0,1,1,0,1,1,-1,0.0,2,0.9,0.9,1.6,1.5,1.1,0.9,-0.6,1.0698,0.0366,0.0163,0.0323,-0.0422,8.8,15.0,13.6,8.7,-6.2,4.9,0.6,-0.2,1,0,0
